FIPS ,Unnamed: 0,Sort ,State,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover,no_mask,max_risk,no_mask_100
37155,1967,1968,NC,Robeson,Lumberton,134168,2458.47,949.221,4.574,1.766,2463.045,950.987,34.63921,-79.100881,Robeson<br>Estimated Maximum of 43 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.062,43,6
37157,1968,1969,NC,Rockingham,Wentworth,93643,1464.77,565.5509999999999,18.530,7.154,1483.3,572.705,36.380927,-79.782889,Rockingham<br>Estimated Maximum of 12 People can get Infected 29th August<br><br>Every 100 People 12 person does not use Mask,0.125,12,12
37159,1969,1970,NC,Rowan,Salisbury,138428,1324.451,511.374,31.990,12.351,1356.441,523.725,35.639218,-80.52534399999999,Rowan<br>Estimated Maximum of 20 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.086,20,9
37161,1970,1971,NC,Rutherford,Rutherfordton,67810,1461.144,564.151,4.400,1.699,1465.5439999999999,565.85,35.402747,-81.91958299999999,Rutherford<br>Estimated Maximum of 26 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.045,26,4
37163,1971,1972,NC,Sampson,Clinton,63431,2446.866,944.74,4.806,1.855,2451.6710000000003,946.595,34.990575,-78.371382,Sampson<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.006,5,1
37165,1972,1973,NC,Scotland,Laurinburg,36157,825.804,318.845,3.832,1.479,829.635,320.324,34.840022999999995,-79.477337,Scotland<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.13699999999999998,0,14
37167,1973,1974,NC,Stanly,Albemarle,60585,1023.2669999999999,395.086,25.262,9.754,1048.529,404.84,35.310522999999996,-80.254355,Stanly<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.028999999999999998,16,3
37169,1974,1975,NC,Stokes,Danbury,47401,1162.535,448.85699999999997,17.539,6.772,1180.0739999999998,455.629,36.404195,-80.239271,Stokes<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.015,4,2
37171,1975,1976,NC,Surry,Dobson,73673,1378.3039999999999,532.1659999999999,10.716,4.137,1389.02,536.303,36.415416,-80.686463,Surry<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.019,16,2
37173,1976,1977,NC,Swain,Bryson City,13981,1367.504,527.996,32.758,12.648,1400.263,540.644,35.568849,-83.465614,Swain<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.079,5,8
37175,1977,1978,NC,Transylvania,Brevard,33090,980.383,378.528,5.141,1.985,985.5239999999999,380.51300000000003,35.210095,-82.816696,Transylvania<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.025,6,2
37177,1978,1979,NC,Tyrrell,Columbia,4407,1007.595,389.035,531.423,205.183,1539.0179999999998,594.2180000000001,35.87042,-76.165345,Tyrrell<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.054000000000000006,0,5
37179,1979,1980,NC,Union,Monroe,201292,1635.63,631.52,20.736,8.006,1656.366,639.526,34.991501,-80.53013100000001,Union<br>Estimated Maximum of 89 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.06,89,6
37181,1980,1981,NC,Vance,Henderson,45422,656.607,253.517,42.223,16.303,698.83,269.82,36.365481,-78.405434,Vance<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,14,4
37183,1981,1982,NC,Wake,Raleigh,900993,2163.206,835.2189999999999,57.247,22.103,2220.453,857.322,35.789846000000004,-78.650624,Wake<br>Estimated Maximum of 102 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.015,102,2
37185,1982,1983,NC,Warren,Warrenton,20972,1109.6960000000001,428.45599999999996,39.642,15.306,1149.338,443.76199999999994,36.397979,-78.099924,Warren<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027000000000000003,0,3
37187,1983,1984,NC,Washington,Plymouth,13228,901.665,348.135,196.093,75.712,1097.758,423.847,35.844589,-76.572334,Washington<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.113,2,11
37189,1984,1985,NC,Watauga,Boone,51079,809.5160000000001,312.556,2.322,0.897,811.8380000000001,313.453,36.235371,-81.709919,Watauga<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.062,4,6
37191,1985,1986,NC,Wayne,Goldsboro,122623,1432.489,553.087,9.753,3.765,1442.241,556.852,35.362741,-78.004826,Wayne<br>Estimated Maximum of 19 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.017,19,2
37193,1986,1987,NC,Wilkes,Wilkesboro,69340,1953.5710000000001,754.278,6.843,2.642,1960.415,756.92,36.209303000000006,-81.16535400000001,Wilkes<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.046,4,5
37195,1987,1988,NC,Wilson,Wilson,81234,953.567,368.17400000000004,14.396,5.558,967.9630000000001,373.73199999999997,35.704125,-77.918982,Wilson<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.013000000000000001,5,1
37197,1988,1989,NC,Yadkin,Yadkinville,38406,867.204,334.829,6.932,2.677,874.1360000000001,337.506,36.158765,-80.665164,Yadkin<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.073,5,7
37199,1989,1990,NC,Yancey,Burnsville,17818,809.623,312.597,1.459,0.563,811.082,313.16,35.889503999999995,-82.30398000000001,Yancey<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027999999999999997,0,3
38001,1990,1991,ND,Adams,Hettinger,2343,2557.922,987.6189999999999,2.834,1.094,2560.756,988.7130000000001,46.096815,-102.533198,Adams<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 22 person does not use Mask,0.21899999999999997,1,22
38003,1991,1992,ND,Barnes,Valley City,11066,3863.107,1491.5539999999999,56.594,21.851,3919.7,1513.405,46.94255,-98.070195,Barnes<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.111,7,11
38005,1992,1993,ND,Benson,Minnewaukan,6660,3596.737,1388.7079999999999,131.543,50.789,3728.28,1439.497,48.071738,-99.361987,Benson<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 29 person does not use Mask,0.289,16,29
38007,1993,1994,ND,Billings,Medora,783,2975.5159999999996,1148.853,11.972,4.622,2987.488,1153.475,47.009283,-103.364924,Billings<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.2,0,20
38009,1994,1995,ND,Bottineau,Bottineau,6429,4321.19,1668.421,74.919,28.927,4396.109,1697.348,48.794412,-100.831257,Bottineau<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 21 person does not use Mask,0.20600000000000002,0,21
38011,1995,1996,ND,Bowman,Bowman,3151,3009.067,1161.807,13.588,5.246,3022.655,1167.053,46.107807,-103.506586,Bowman<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.188,1,19
38013,1996,1997,ND,Burke,Bowbells,1968,2858.2270000000003,1103.568,65.673,25.357,2923.9,1128.925,48.786453,-102.520087,Burke<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.191,1,19
38015,1997,1998,ND,Burleigh,Bismarck,81308,4228.552,1632.6529999999998,92.317,35.644,4320.87,1668.297,46.971843,-100.462001,Burleigh<br>Estimated Maximum of 60 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.172,60,17
38017,1998,1999,ND,Cass,Fargo,149778,4571.166,1764.9370000000001,7.673,2.962,4578.839,1767.899,46.927003000000006,-97.252375,Cass<br>Estimated Maximum of 66 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.09,66,9
38019,1999,2000,ND,Cavalier,Langdon,3993,3855.847,1488.751,54.932,21.209,3910.778,1509.96,48.768439,-98.46379,Cavalier<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.146,1,15
38021,2000,2001,ND,Dickey,Ellendale,5289,2930.495,1131.47,27.611,10.660,2958.105,1142.13,46.107756,-98.49651800000001,Dickey<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.151,0,15
38023,2001,2002,ND,Divide,Crosby,2071,3265.421,1260.786,86.618,33.443,3352.039,1294.229,48.818142,-103.497653,Divide<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.18600000000000003,0,19
38025,2002,2003,ND,Dunn,Manning,3536,5201.8859999999995,2008.46,190.579,73.583,5392.465999999999,2082.0429999999997,47.35461,-102.612365,Dunn<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.195,4,20
38027,2003,2004,ND,Eddy,New Rockford,2385,1632.134,630.1709999999999,36.114,13.944,1668.2479999999998,644.115,47.723436,-98.900475,Eddy<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 27 person does not use Mask,0.26899999999999996,1,27
38029,2004,2005,ND,Emmons,Linton,3550,3912.008,1510.435,115.481,44.587,4027.489,1555.0220000000002,46.284255,-100.237842,Emmons<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.16,0,16
38031,2005,2006,ND,Foster,Carrington,3343,1645.815,635.453,29.451,11.371,1675.265,646.8240000000001,47.464327000000004,-98.872817,Foster<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 26 person does not use Mask,0.265,1,26
38033,2006,2007,ND,Golden Valley,Beach,1680,2592.024,1000.7860000000001,4.148,1.601,2596.172,1002.387,46.938924,-103.844612,Golden Valley<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.187,2,19
38035,2007,2008,ND,Grand Forks,Grand Forks,66861,3720.197,1436.376,8.098,3.127,3728.295,1439.503,47.926003,-97.450851,Grand Forks<br>Estimated Maximum of 55 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.09699999999999999,55,10
38037,2008,2009,ND,Grant,Carson,2394,4297.15,1659.139,17.563,6.781,4314.714,1665.92,46.357827,-101.639049,Grant<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 18 person does not use Mask,0.177,0,18
38039,2009,2010,ND,Griggs,Cooperstown,2420,1835.8220000000001,708.815,19.759,7.629,1855.5810000000001,716.444,47.463463,-98.232444,Griggs<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.162,0,16
38041,2010,2011,ND,Hettinger,Mott,2477,2932.4390000000003,1132.221,4.037,1.559,2936.4759999999997,1133.78,46.434939,-102.45838499999999,Hettinger<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 22 person does not use Mask,0.218,4,22
38043,2011,2012,ND,Kidder,Steele,2435,3499.5640000000003,1351.1889999999999,211.662,81.723,3711.2259999999997,1432.912,46.935385,-99.742727,Kidder<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.193,1,19
38045,2012,2013,ND,LaMoure,La Moure,4139,2967.9790000000003,1145.943,12.813,4.947,2980.792,1150.89,46.464195000000004,-98.526057,LaMoure<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 12 person does not use Mask,0.115,1,12
38047,2013,2014,ND,Logan,Napoleon,1990,2571.386,992.818,47.716,18.423,2619.101,1011.2410000000001,46.469278,-99.50458499999999,Logan<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.172,1,17
38049,2014,2015,ND,McHenry,Towner,5395,4853.519,1873.954,97.355,37.589,4950.874,1911.543,48.233841999999996,-100.633267,McHenry<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 21 person does not use Mask,0.20600000000000002,1,21
38051,2015,2016,ND,McIntosh,Ashley,2809,2524.547,974.7330000000001,51.818,20.007,2576.364,994.74,46.117034000000004,-99.44304100000001,McIntosh<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.16899999999999998,1,17
38053,2016,2017,ND,McKenzie,Watford City,6360,7149.204000000001,2760.323,260.170,100.452,7409.374,2860.775,47.742475,-103.403215,McKenzie<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.19,0,19
38055,2017,2018,ND,McLean,Washburn,8962,5467.143,2110.876,562.392,217.141,6029.535,2328.0170000000003,47.653055,-101.42179399999999,McLean<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.18899999999999997,4,19
38057,2018,2019,ND,Mercer,Stanton,8424,2701.2470000000003,1042.9569999999999,180.092,69.534,2881.3390000000004,1112.491,47.303278999999996,-101.82076500000001,Mercer<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.18899999999999997,1,19
38059,2019,2020,ND,Morton,Mandan,27471,4989.017,1926.27,49.667,19.176,5038.684,1945.4460000000001,46.713789,-101.27974300000001,Morton<br>Estimated Maximum of 35 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.172,35,17
38061,2020,2021,ND,Mountrail,Stanley,7673,4727.5,1825.2979999999998,301.140,116.271,5028.64,1941.569,48.210291,-102.364756,Mountrail<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.192,2,19
38063,2021,2022,ND,Nelson,Lakota,3126,2542.785,981.775,70.037,27.041,2612.822,1008.816,47.918667,-98.20442800000001,Nelson<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 13 person does not use Mask,0.133,1,13
38065,2022,2023,ND,Oliver,Center,1846,1871.2939999999999,722.5110000000001,22.476,8.678,1893.77,731.189,47.118078999999994,-101.33142,Oliver<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 18 person does not use Mask,0.18100000000000002,0,18
38067,2023,2024,ND,Pembina,Cavalier,7413,2897.4040000000005,1118.694,6.996,2.701,2904.4,1121.395,48.766896,-97.545405,Pembina<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08,5,8
38069,2024,2025,ND,Pierce,Rugby,4357,2638.163,1018.6,165.071,63.734,2803.2329999999997,1082.3339999999998,48.238883,-99.966497,Pierce<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 25 person does not use Mask,0.253,0,25
38071,2025,2026,ND,Ramsey,Devils Lake,11451,3073.937,1186.854,295.416,114.061,3369.353,1300.915,48.265551,-98.737329,Ramsey<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 24 person does not use Mask,0.242,0,24
38073,2026,2027,ND,Ransom,Lisbon,5457,2233.494,862.357,3.581,1.383,2237.075,863.74,46.449276,-97.647554,Ransom<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.073,2,7
38075,2027,2028,ND,Renville,Mohall,2470,2271.5570000000002,877.053,40.648,15.694,2312.205,892.747,48.712782000000004,-101.658152,Renville<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.193,0,19
38077,2028,2029,ND,Richland,Wahpeton,16321,3718.651,1435.779,25.036,9.666,3743.6859999999997,1445.445,46.265219,-96.93796,Richland<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.155,4,16
38079,2029,2030,ND,Rolette,Rolla,13937,2338.964,903.079,93.919,36.262,2432.882,939.341,48.768271999999996,-99.840463,Rolette<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 25 person does not use Mask,0.248,2,25
38081,2030,2031,ND,Sargent,Forman,3829,2223.5389999999998,858.513,21.720,8.386,2245.26,866.8989999999999,46.108206,-97.63003,Sargent<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.081,2,8
38083,2031,2032,ND,Sheridan,McClusky,1321,2518.45,972.3789999999999,86.143,33.260,2604.593,1005.6389999999999,47.581373,-100.341499,Sheridan<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.203,0,20
38085,2032,2033,ND,Sioux,Fort Yates,4153,2833.691,1094.094,88.450,34.151,2922.1409999999996,1128.245,46.109282,-101.047525,Sioux<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.157,1,16
38087,2033,2034,ND,Slope,Amidon,727,3146.633,1214.922,10.978,4.239,3157.611,1219.161,46.445834000000005,-103.462462,Slope<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 22 person does not use Mask,0.217,1,22
38089,2034,2035,ND,Stark,Dickinson,24199,3456.948,1334.735,14.136,5.458,3471.0840000000003,1340.193,46.817031,-102.662026,Stark<br>Estimated Maximum of 58 People can get Infected 29th August<br><br>Every 100 People 21 person does not use Mask,0.207,58,21
38091,2035,2036,ND,Steele,Finley,1975,1844.629,712.215,8.414,3.249,1853.0439999999999,715.4639999999999,47.458288,-97.71889499999999,Steele<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.172,0,17
38093,2036,2037,ND,Stutsman,Jamestown,21100,5754.24,2221.724,197.315,76.184,5951.555,2297.908,46.971103,-98.957592,Stutsman<br>Estimated Maximum of 13 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.20199999999999999,13,20
38095,2037,2038,ND,Towner,Cando,2246,2653.6,1024.5610000000001,43.819,16.919,2697.4190000000003,1041.48,48.682183,-99.24815799999999,Towner<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 26 person does not use Mask,0.263,0,26
38097,2038,2039,ND,Traill,Hillsboro,8121,2232.438,861.949,1.462,0.565,2233.9,862.5139999999999,47.446215,-97.164754,Traill<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.14400000000000002,4,14
38099,2039,2040,ND,Walsh,Grafton,11119,3320.1859999999997,1281.931,31.504,12.164,3351.691,1294.095,48.376979,-97.72223000000001,Walsh<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.087,4,9
38101,2040,2041,ND,Ward,Minot,61675,5214.369000000001,2013.279,110.542,42.680,5324.911,2055.959,48.216685999999996,-101.540537,Ward<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.195,6,20
38103,2041,2042,ND,Wells,Fessenden,4207,3291.9959999999996,1271.047,50.053,19.326,3342.0490000000004,1290.373,47.580851,-99.671502,Wells<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 25 person does not use Mask,0.254,0,25
38105,2042,2043,ND,Williams,Williston,22398,5380.445,2077.401,182.523,70.472,5562.968000000001,2147.873,48.345867,-103.4874,Williams<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.18600000000000003,14,19
39001,2043,2044,OH,Adams,West Union,28550,1512.2089999999998,583.867,6.166,2.381,1518.375,586.248,38.841681,-83.474173,Adams<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07400000000000001,1,7
39003,2044,2045,OH,Allen,Lima,106331,1042.4589999999998,402.496,11.275,4.353,1053.734,406.849,40.771528,-84.106546,Allen<br>Estimated Maximum of 50 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.085,50,8
39005,2045,2046,OH,Ashland,Ashland,53139,1095.435,422.95,9.969,3.849,1105.404,426.79900000000004,40.843274,-82.270121,Ashland<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.068,1,7
39007,2046,2047,OH,Ashtabula,Jefferson,101497,1817.993,701.931,"1,724.857",665.971,3542.85,1367.902,41.906644,-80.745641,Ashtabula<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.14400000000000002,5,14
39009,2047,2048,OH,Athens,Athens,64757,1304.313,503.598,12.543,4.843,1316.856,508.441,39.333847999999996,-82.046008,Athens<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.071,6,7
39011,2048,2049,OH,Auglaize,Wapakoneta,45949,1039.585,401.38599999999997,1.345,0.519,1040.93,401.905,40.561309,-84.224018,Auglaize<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 13 person does not use Mask,0.131,7,13
39013,2049,2050,OH,Belmont,St. Clairsville,70400,1378.207,532.129,23.686,9.145,1401.892,541.274,40.017682,-80.967727,Belmont<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,0,8
39015,2050,2051,OH,Brown,Georgetown,44846,1269.136,490.01599999999996,8.898,3.436,1278.0339999999999,493.452,38.931377000000005,-83.866772,Brown<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 18 person does not use Mask,0.177,8,18
39017,2051,2052,OH,Butler,Hamilton,368130,1209.6680000000001,467.056,7.968,3.077,1217.637,470.13300000000004,39.439915,-84.56539699999999,Butler<br>Estimated Maximum of 134 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.047,134,5
39019,2052,2053,OH,Carroll,Carrollton,28836,1022.0319999999999,394.60900000000004,11.193,4.322,1033.225,398.931,40.579884,-81.090787,Carroll<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.147,0,15
39021,2053,2054,OH,Champaign,Urbana,40097,1110.247,428.66900000000004,3.016,1.164,1113.263,429.833,40.132759,-83.767543,Champaign<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.084,1,8
39023,2054,2055,OH,Clark,Springfield,138333,1029.45,397.473,13.089,5.054,1042.54,402.527,39.917032,-83.783676,Clark<br>Estimated Maximum of 13 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.066,13,7
39025,2055,2056,OH,Clermont,Batavia,197363,1170.934,452.1,19.856,7.666,1190.789,459.76599999999996,39.052084,-84.149614,Clermont<br>Estimated Maximum of 31 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,31,8
39027,2056,2057,OH,Clinton,Wilmington,42040,1058.488,408.684,9.351,3.610,1067.839,412.29400000000004,39.414041,-83.814542,Clinton<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.171,2,17
39029,2057,2058,OH,Columbiana,Lisbon,107841,1377.5970000000002,531.893,7.240,2.795,1384.8370000000002,534.688,40.768462,-80.777231,Columbiana<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.098,14,10
39031,2058,2059,OH,Coshocton,Coshocton,36901,1460.529,563.913,9.245,3.569,1469.774,567.482,40.29672,-81.930112,Coshocton<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.077,1,8
39033,2059,2060,OH,Crawford,Bucyrus,43784,1040.621,401.786,2.359,0.911,1042.98,402.69699999999995,40.848508,-82.92477099999999,Crawford<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.10099999999999999,2,10
39035,2060,2061,OH,Cuyahoga,Cleveland,1280122,1184.119,457.191,"2,041.936",788.396,3226.055,1245.587,41.760391999999996,-81.72421700000001,Cuyahoga<br>Estimated Maximum of 163 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,163,4
39037,2061,2062,OH,Darke,Greenville,52959,1549.0720000000001,598.1,4.291,1.657,1553.3629999999998,599.757,40.132176,-84.62043800000001,Darke<br>Estimated Maximum of 24 People can get Infected 29th August<br><br>Every 100 People 22 person does not use Mask,0.21600000000000003,24,22
39039,2062,2063,OH,Defiance,Defiance,39037,1065.6760000000002,411.46,7.069,2.730,1072.745,414.19,41.321678999999996,-84.48643299999999,Defiance<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.052000000000000005,1,5
39041,2063,2064,OH,Delaware,Delaware,174214,1147.618,443.098,36.859,14.231,1184.4769999999999,457.329,40.278940999999996,-83.007462,Delaware<br>Estimated Maximum of 31 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.018000000000000002,31,2
39043,2064,2065,OH,Erie,Sandusky,77079,651.5319999999999,251.558,969.767,374.429,1621.299,625.987,41.554006,-82.525897,Erie<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.078,5,8
39045,2065,2066,OH,Fairfield,Lancaster,146156,1306.4189999999999,504.411,10.750,4.150,1317.168,508.561,39.752935,-82.628276,Fairfield<br>Estimated Maximum of 44 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.1,44,10
39047,2066,2067,OH,Fayette,Washington Court House,29030,1052.4589999999998,406.35699999999997,1.705,0.658,1054.164,407.015,39.553845,-83.459327,Fayette<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.157,8,16
39049,2067,2068,OH,Franklin,Columbus,1163414,1378.361,532.188,29.319,11.320,1407.68,543.508,39.969446999999995,-83.008258,Franklin<br>Estimated Maximum of 224 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,224,4
39051,2068,2069,OH,Fulton,Wauseon,42698,1050.0910000000001,405.44300000000004,4.621,1.784,1054.713,407.227,41.597264,-84.124267,Fulton<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.028999999999999998,1,3
39053,2069,2070,OH,Gallia,Gallipolis,30934,1208.308,466.53,12.085,4.666,1220.393,471.19599999999997,38.817046000000005,-82.301746,Gallia<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07400000000000001,5,7
39055,2070,2071,OH,Geauga,Chardon,93389,1036.42,400.164,21.055,8.129,1057.475,408.293,41.499322,-81.173505,Geauga<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.03,4,3
39057,2071,2072,OH,Greene,Xenia,161573,1071.5539999999999,413.72900000000004,6.542,2.526,1078.097,416.255,39.687478999999996,-83.894894,Greene<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.040999999999999995,16,4
39059,2072,2073,OH,Guernsey,Cambridge,40087,1352.631,522.254,15.666,6.049,1368.297,528.303,40.056665,-81.497875,Guernsey<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.10099999999999999,0,10
39061,2073,2074,OH,Hamilton,Cincinnati,802374,1051.303,405.91,17.407,6.721,1068.71,412.631,39.196927,-84.544187,Hamilton<br>Estimated Maximum of 80 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.069,80,7
